time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6,mean_fg_depar,var_fg_depar,min_fg_depar,max_fg_depar,quantile_5_fg_depar,quantile_25_fg_depar,median_fg_depar,quantile_75_fg_depar,quantile_95_fg_depar,mean_an_depar,var_an_depar,min_an_depar,max_an_depar,quantile_5_an_depar,quantile_25_an_depar,median_an_depar,quantile_75_an_depar,quantile_95_an_depar,mean_biascorr_fg,var_biascorr_fg,min_biascorr_fg,max_biascorr_fg,quantile_5_biascorr_fg,quantile_25_biascorr_fg,median_biascorr_fg,quantile_75_biascorr_fg,quantile_95_biascorr_fg,mean_obsvalue,var_obsvalue,min_obsvalue,max_obsvalue,quantile_5_obsvalue,quantile_25_obsvalue,median_obsvalue,quantile_75_obsvalue,quantile_95_obsvalue,normalized_time,cycle
20210328_210000,5,15,5,246,5,9,0.0845,0.08773,-0.006605,0.0,0.06684,-0.0256,0.9404,-0.004847,,-0.137264,2.10629,-4.05286,4.408961,-2.640427,-1.034315,-0.020981,0.691669,1.937595,-0.134219,0.902642,-3.176163,2.814489,-1.731562,-0.719533,0.031216,0.540989,1.074426,-0.605717,0.003177,-0.675338,-0.490102,-0.673844,-0.659531,-0.615798,-0.557225,-0.509676,265.754675,31.601152,257.2,281.88,259.6425,261.0725,263.6,270.415,275.6225,0.531532,21
20210328_210000,5,15,5,246,5,8,-0.02178,-0.01291,-0.1508,0.0,0.0215,1.028,-0.0256,0.9246,,-0.137264,2.10629,-4.05286,4.408961,-2.640427,-1.034315,-0.020981,0.691669,1.937595,-0.134219,0.902642,-3.176163,2.814489,-1.731562,-0.719533,0.031216,0.540989,1.074426,-0.605717,0.003177,-0.675338,-0.490102,-0.673844,-0.659531,-0.615798,-0.557225,-0.509676,265.754675,31.601152,257.2,281.88,259.6425,261.0725,263.6,270.415,275.6225,0.531532,21
20210328_210000,5,15,5,246,5,1,-0.01351,-0.004707,-0.3538,0.0,0.02834,0.0215,0.06684,0.006704,,-0.137264,2.10629,-4.05286,4.408961,-2.640427,-1.034315,-0.020981,0.691669,1.937595,-0.134219,0.902642,-3.176163,2.814489,-1.731562,-0.719533,0.031216,0.540989,1.074426,-0.605717,0.003177,-0.675338,-0.490102,-0.673844,-0.659531,-0.615798,-0.557225,-0.509676,265.754675,31.601152,257.2,281.88,259.6425,261.0725,263.6,270.415,275.6225,0.531532,21
20210328_210000,5,15,5,246,5,0,-0.5775,-0.594,1.0,0.0,0.0,0.0,0.0,0.0,,-0.137264,2.10629,-4.05286,4.408961,-2.640427,-1.034315,-0.020981,0.691669,1.937595,-0.134219,0.902642,-3.176163,2.814489,-1.731562,-0.719533,0.031216,0.540989,1.074426,-0.605717,0.003177,-0.675338,-0.490102,-0.673844,-0.659531,-0.615798,-0.557225,-0.509676,265.754675,31.601152,257.2,281.88,259.6425,261.0725,263.6,270.415,275.6225,0.531532,21
20210328_210000,5,15,4,278,5,10,-0.01656,-0.01223,-0.1895,0.0,0.006704,0.9246,-0.004847,0.9924,,-0.308453,3.301903,-6.414677,4.558802,-3.085279,-1.476807,-0.40989,0.759633,2.676747,-0.006024,1.665187,-3.781712,3.469288,-2.129119,-0.850418,-0.054579,0.804084,2.17589,-0.355234,0.016503,-0.491255,-0.064305,-0.487912,-0.458825,-0.404955,-0.26903,-0.088434,255.708525,44.815705,247.63,278.07,249.09,251.285,253.375,257.4,271.652,0.531532,21
20210328_210000,5,15,4,278,5,9,0.1311,0.118,-0.006605,0.0,0.06684,-0.0256,0.9404,-0.004847,,-0.308453,3.301903,-6.414677,4.558802,-3.085279,-1.476807,-0.40989,0.759633,2.676747,-0.006024,1.665187,-3.781712,3.469288,-2.129119,-0.850418,-0.054579,0.804084,2.17589,-0.355234,0.016503,-0.491255,-0.064305,-0.487912,-0.458825,-0.404955,-0.26903,-0.088434,255.708525,44.815705,247.63,278.07,249.09,251.285,253.375,257.4,271.652,0.531532,21
20210328_210000,5,15,4,278,5,8,-0.08279,-0.0825,-0.1508,0.0,0.0215,1.028,-0.0256,0.9246,,-0.308453,3.301903,-6.414677,4.558802,-3.085279,-1.476807,-0.40989,0.759633,2.676747,-0.006024,1.665187,-3.781712,3.469288,-2.129119,-0.850418,-0.054579,0.804084,2.17589,-0.355234,0.016503,-0.491255,-0.064305,-0.487912,-0.458825,-0.404955,-0.26903,-0.088434,255.708525,44.815705,247.63,278.07,249.09,251.285,253.375,257.4,271.652,0.531532,21
20210328_210000,5,15,4,278,5,1,-0.05505,-0.05566,-0.3538,0.0,0.02834,0.0215,0.06684,0.006704,,-0.308453,3.301903,-6.414677,4.558802,-3.085279,-1.476807,-0.40989,0.759633,2.676747,-0.006024,1.665187,-3.781712,3.469288,-2.129119,-0.850418,-0.054579,0.804084,2.17589,-0.355234,0.016503,-0.491255,-0.064305,-0.487912,-0.458825,-0.404955,-0.26903,-0.088434,255.708525,44.815705,247.63,278.07,249.09,251.285,253.375,257.4,271.652,0.531532,21
20210328_210000,5,15,4,278,5,0,-0.3558,-0.3566,1.0,0.0,0.0,0.0,0.0,0.0,,-0.308453,3.301903,-6.414677,4.558802,-3.085279,-1.476807,-0.40989,0.759633,2.676747,-0.006024,1.665187,-3.781712,3.469288,-2.129119,-0.850418,-0.054579,0.804084,2.17589,-0.355234,0.016503,-0.491255,-0.064305,-0.487912,-0.458825,-0.404955,-0.26903,-0.088434,255.708525,44.815705,247.63,278.07,249.09,251.285,253.375,257.4,271.652,0.531532,21
20210328_210000,5,3,9,259,5,10,-0.04349,-0.04392,-0.1866,0.0,0.01597,0.3964,-0.0008412,0.2754,,0.07578,0.031787,-0.487807,0.512801,-0.24998,-0.037401,0.098306,0.191299,0.336631,0.005684,0.012694,-0.280606,0.302254,-0.176585,-0.057298,-0.001133,0.068963,0.201606,-0.315619,0.011585,-0.559841,-0.180678,-0.543579,-0.375661,-0.282939,-0.228659,-0.19658,215.375367,0.785992,213.63,217.44,214.01,214.795,215.28,215.945,216.926,0.531532,21
20210328_210000,5,3,9,259,5,9,-0.04211,-0.04345,-0.3922,0.0,0.04679,-0.01166,0.3925,-0.0008412,,0.07578,0.031787,-0.487807,0.512801,-0.24998,-0.037401,0.098306,0.191299,0.336631,0.005684,0.012694,-0.280606,0.302254,-0.176585,-0.057298,-0.001133,0.068963,0.201606,-0.315619,0.011585,-0.559841,-0.180678,-0.543579,-0.375661,-0.282939,-0.228659,-0.19658,215.375367,0.785992,213.63,217.44,214.01,214.795,215.28,215.945,216.926,0.531532,21
20210328_210000,5,3,9,259,5,1,0.1363,0.136,-0.3739,0.0,0.03146,0.03277,0.04679,0.01597,,0.07578,0.031787,-0.487807,0.512801,-0.24998,-0.037401,0.098306,0.191299,0.336631,0.005684,0.012694,-0.280606,0.302254,-0.176585,-0.057298,-0.001133,0.068963,0.201606,-0.315619,0.011585,-0.559841,-0.180678,-0.543579,-0.375661,-0.282939,-0.228659,-0.19658,215.375367,0.785992,213.63,217.44,214.01,214.795,215.28,215.945,216.926,0.531532,21
20210328_210000,5,3,9,259,5,0,-0.3327,-0.332,1.0,0.0,0.0,0.0,0.0,0.0,,0.07578,0.031787,-0.487807,0.512801,-0.24998,-0.037401,0.098306,0.191299,0.336631,0.005684,0.012694,-0.280606,0.302254,-0.176585,-0.057298,-0.001133,0.068963,0.201606,-0.315619,0.011585,-0.559841,-0.180678,-0.543579,-0.375661,-0.282939,-0.228659,-0.19658,215.375367,0.785992,213.63,217.44,214.01,214.795,215.28,215.945,216.926,0.531532,21
20210328_210000,5,3,9,259,5,8,-0.1004,-0.1014,-0.1399,0.0,0.03277,0.6787,-0.01166,0.3964,,0.07578,0.031787,-0.487807,0.512801,-0.24998,-0.037401,0.098306,0.191299,0.336631,0.005684,0.012694,-0.280606,0.302254,-0.176585,-0.057298,-0.001133,0.068963,0.201606,-0.315619,0.011585,-0.559841,-0.180678,-0.543579,-0.375661,-0.282939,-0.228659,-0.19658,215.375367,0.785992,213.63,217.44,214.01,214.795,215.28,215.945,216.926,0.531532,21
20210328_210000,5,3,7,98,5,0,-0.778,-0.7847,1.0,0.0,0.0,0.0,0.0,0.0,,-0.207536,0.045845,-0.951968,0.28656,-0.555042,-0.379998,-0.178755,-0.043236,0.106775,-0.136954,0.029245,-0.736022,0.280539,-0.404409,-0.241756,-0.105178,-0.035356,0.134276,-0.838037,0.006017,-1.016204,-0.732706,-0.963868,-0.908858,-0.827904,-0.765627,-0.736869,221.047245,3.540847,218.22,224.83,218.5465,219.4625,220.785,223.0,223.874,0.531532,21
20210328_210000,5,3,7,98,5,1,0.2121,0.2137,-0.3739,0.0,0.03146,0.03277,0.04679,0.01597,,-0.207536,0.045845,-0.951968,0.28656,-0.555042,-0.379998,-0.178755,-0.043236,0.106775,-0.136954,0.029245,-0.736022,0.280539,-0.404409,-0.241756,-0.105178,-0.035356,0.134276,-0.838037,0.006017,-1.016204,-0.732706,-0.963868,-0.908858,-0.827904,-0.765627,-0.736869,221.047245,3.540847,218.22,224.83,218.5465,219.4625,220.785,223.0,223.874,0.531532,21
20210328_210000,5,3,7,98,5,8,0.002345,0.0003501,-0.1399,0.0,0.03277,0.6787,-0.01166,0.3964,,-0.207536,0.045845,-0.951968,0.28656,-0.555042,-0.379998,-0.178755,-0.043236,0.106775,-0.136954,0.029245,-0.736022,0.280539,-0.404409,-0.241756,-0.105178,-0.035356,0.134276,-0.838037,0.006017,-1.016204,-0.732706,-0.963868,-0.908858,-0.827904,-0.765627,-0.736869,221.047245,3.540847,218.22,224.83,218.5465,219.4625,220.785,223.0,223.874,0.531532,21
20210328_210000,5,3,7,98,5,9,0.102,0.1007,-0.3922,0.0,0.04679,-0.01166,0.3925,-0.0008412,,-0.207536,0.045845,-0.951968,0.28656,-0.555042,-0.379998,-0.178755,-0.043236,0.106775,-0.136954,0.029245,-0.736022,0.280539,-0.404409,-0.241756,-0.105178,-0.035356,0.134276,-0.838037,0.006017,-1.016204,-0.732706,-0.963868,-0.908858,-0.827904,-0.765627,-0.736869,221.047245,3.540847,218.22,224.83,218.5465,219.4625,220.785,223.0,223.874,0.531532,21
20210328_210000,5,3,7,98,5,10,-0.002836,-0.00385,-0.1866,0.0,0.01597,0.3964,-0.0008412,0.2754,,-0.207536,0.045845,-0.951968,0.28656,-0.555042,-0.379998,-0.178755,-0.043236,0.106775,-0.136954,0.029245,-0.736022,0.280539,-0.404409,-0.241756,-0.105178,-0.035356,0.134276,-0.838037,0.006017,-1.016204,-0.732706,-0.963868,-0.908858,-0.827904,-0.765627,-0.736869,221.047245,3.540847,218.22,224.83,218.5465,219.4625,220.785,223.0,223.874,0.531532,21
20210328_210000,5,3,8,259,5,0,-0.1912,-0.1847,1.0,0.0,0.0,0.0,0.0,0.0,,0.070853,0.057441,-0.49647,0.681929,-0.329231,-0.105758,0.058045,0.244717,0.446192,0.050115,0.03418,-0.461795,0.519806,-0.262656,-0.075949,0.042323,0.189788,0.338632,-0.133949,0.012551,-0.362353,0.075255,-0.318932,-0.191906,-0.149836,-0.06137,0.07478,217.472124,2.256052,214.12,220.55,215.178,216.405,217.28,218.515,220.141,0.531532,21
20210328_210000,5,3,8,259,5,1,0.003899,0.0007301,-0.3739,0.0,0.03146,0.03277,0.04679,0.01597,,0.070853,0.057441,-0.49647,0.681929,-0.329231,-0.105758,0.058045,0.244717,0.446192,0.050115,0.03418,-0.461795,0.519806,-0.262656,-0.075949,0.042323,0.189788,0.338632,-0.133949,0.012551,-0.362353,0.075255,-0.318932,-0.191906,-0.149836,-0.06137,0.07478,217.472124,2.256052,214.12,220.55,215.178,216.405,217.28,218.515,220.141,0.531532,21
20210328_210000,5,3,8,259,5,8,-0.01854,-0.02201,-0.1399,0.0,0.03277,0.6787,-0.01166,0.3964,,0.070853,0.057441,-0.49647,0.681929,-0.329231,-0.105758,0.058045,0.244717,0.446192,0.050115,0.03418,-0.461795,0.519806,-0.262656,-0.075949,0.042323,0.189788,0.338632,-0.133949,0.012551,-0.362353,0.075255,-0.318932,-0.191906,-0.149836,-0.06137,0.07478,217.472124,2.256052,214.12,220.55,215.178,216.405,217.28,218.515,220.141,0.531532,21
20210328_210000,5,3,8,259,5,9,0.01563,0.0128,-0.3922,0.0,0.04679,-0.01166,0.3925,-0.0008412,,0.070853,0.057441,-0.49647,0.681929,-0.329231,-0.105758,0.058045,0.244717,0.446192,0.050115,0.03418,-0.461795,0.519806,-0.262656,-0.075949,0.042323,0.189788,0.338632,-0.133949,0.012551,-0.362353,0.075255,-0.318932,-0.191906,-0.149836,-0.06137,0.07478,217.472124,2.256052,214.12,220.55,215.178,216.405,217.28,218.515,220.141,0.531532,21
20210328_210000,5,3,8,259,5,10,-0.1608,-0.1644,-0.1866,0.0,0.01597,0.3964,-0.0008412,0.2754,,0.070853,0.057441,-0.49647,0.681929,-0.329231,-0.105758,0.058045,0.244717,0.446192,0.050115,0.03418,-0.461795,0.519806,-0.262656,-0.075949,0.042323,0.189788,0.338632,-0.133949,0.012551,-0.362353,0.075255,-0.318932,-0.191906,-0.149836,-0.06137,0.07478,217.472124,2.256052,214.12,220.55,215.178,216.405,217.28,218.515,220.141,0.531532,21
20210328_210000,3,3,6,36,5,0,0.06246,0.06082,1.0,0.0,0.0,0.0,0.0,0.0,,-0.185421,0.059898,-0.865102,0.197294,-0.577221,-0.340623,-0.169126,-0.020029,0.169025,-0.090914,0.035247,-0.479794,0.242444,-0.391932,-0.229088,-0.090742,0.049761,0.189674,0.033342,0.002413,-0.005394,0.11652,-0.005015,-0.00433,-0.00289,0.094697,0.108108,230.245,4.78414,227.58,234.64,227.8825,228.6975,229.58,231.0275,234.4975,0.531532,21
20210328_210000,3,3,6,36,5,1,-0.00943,-0.00881,-0.3087,0.0,0.01341,-0.06652,-0.01954,-0.03962,,-0.185421,0.059898,-0.865102,0.197294,-0.577221,-0.340623,-0.169126,-0.020029,0.169025,-0.090914,0.035247,-0.479794,0.242444,-0.391932,-0.229088,-0.090742,0.049761,0.189674,0.033342,0.002413,-0.005394,0.11652,-0.005015,-0.00433,-0.00289,0.094697,0.108108,230.245,4.78414,227.58,234.64,227.8825,228.6975,229.58,231.0275,234.4975,0.531532,21
20210328_210000,3,3,6,36,5,8,0.0785,0.0776,-0.1543,0.0,-0.06652,0.6014,0.04596,0.3354,,-0.185421,0.059898,-0.865102,0.197294,-0.577221,-0.340623,-0.169126,-0.020029,0.169025,-0.090914,0.035247,-0.479794,0.242444,-0.391932,-0.229088,-0.090742,0.049761,0.189674,0.033342,0.002413,-0.005394,0.11652,-0.005015,-0.00433,-0.00289,0.094697,0.108108,230.245,4.78414,227.58,234.64,227.8825,228.6975,229.58,231.0275,234.4975,0.531532,21
20210328_210000,3,3,6,36,5,10,-0.04699,-0.04772,-0.1667,0.0,-0.03962,0.3354,0.03821,0.2253,,-0.185421,0.059898,-0.865102,0.197294,-0.577221,-0.340623,-0.169126,-0.020029,0.169025,-0.090914,0.035247,-0.479794,0.242444,-0.391932,-0.229088,-0.090742,0.049761,0.189674,0.033342,0.002413,-0.005394,0.11652,-0.005015,-0.00433,-0.00289,0.094697,0.108108,230.245,4.78414,227.58,234.64,227.8825,228.6975,229.58,231.0275,234.4975,0.531532,21
20210328_210000,3,3,6,36,5,9,-0.01813,-0.0185,-0.4791,0.0,-0.01954,0.04596,0.3697,0.03821,,-0.185421,0.059898,-0.865102,0.197294,-0.577221,-0.340623,-0.169126,-0.020029,0.169025,-0.090914,0.035247,-0.479794,0.242444,-0.391932,-0.229088,-0.090742,0.049761,0.189674,0.033342,0.002413,-0.005394,0.11652,-0.005015,-0.00433,-0.00289,0.094697,0.108108,230.245,4.78414,227.58,234.64,227.8825,228.6975,229.58,231.0275,234.4975,0.531532,21
20210328_210000,3,3,7,37,5,0,-0.3199,-0.3225,1.0,0.0,0.0,0.0,0.0,0.0,,-0.20516,0.051792,-0.686399,0.25304,-0.565428,-0.360571,-0.177311,-0.069032,0.153527,-0.143273,0.051596,-0.657187,0.297326,-0.559132,-0.276181,-0.127673,-0.013753,0.199903,-0.350181,0.003468,-0.390486,-0.241302,-0.388786,-0.387793,-0.38679,-0.342476,-0.24146,220.985676,2.838492,219.31,225.32,219.474,219.9,220.15,221.33,224.116,0.531532,21
20210328_210000,3,3,7,37,5,1,0.01438,0.01546,-0.3087,0.0,0.01341,-0.06652,-0.01954,-0.03962,,-0.20516,0.051792,-0.686399,0.25304,-0.565428,-0.360571,-0.177311,-0.069032,0.153527,-0.143273,0.051596,-0.657187,0.297326,-0.559132,-0.276181,-0.127673,-0.013753,0.199903,-0.350181,0.003468,-0.390486,-0.241302,-0.388786,-0.387793,-0.38679,-0.342476,-0.24146,220.985676,2.838492,219.31,225.32,219.474,219.9,220.15,221.33,224.116,0.531532,21
20210328_210000,3,3,7,37,5,9,0.02568,0.02414,-0.4791,0.0,-0.01954,0.04596,0.3697,0.03821,,-0.20516,0.051792,-0.686399,0.25304,-0.565428,-0.360571,-0.177311,-0.069032,0.153527,-0.143273,0.051596,-0.657187,0.297326,-0.559132,-0.276181,-0.127673,-0.013753,0.199903,-0.350181,0.003468,-0.390486,-0.241302,-0.388786,-0.387793,-0.38679,-0.342476,-0.24146,220.985676,2.838492,219.31,225.32,219.474,219.9,220.15,221.33,224.116,0.531532,21
20210328_210000,3,3,7,37,5,10,0.01463,0.01368,-0.1667,0.0,-0.03962,0.3354,0.03821,0.2253,,-0.20516,0.051792,-0.686399,0.25304,-0.565428,-0.360571,-0.177311,-0.069032,0.153527,-0.143273,0.051596,-0.657187,0.297326,-0.559132,-0.276181,-0.127673,-0.013753,0.199903,-0.350181,0.003468,-0.390486,-0.241302,-0.388786,-0.387793,-0.38679,-0.342476,-0.24146,220.985676,2.838492,219.31,225.32,219.474,219.9,220.15,221.33,224.116,0.531532,21
20210328_210000,3,3,7,37,5,8,0.04351,0.04233,-0.1543,0.0,-0.06652,0.6014,0.04596,0.3354,,-0.20516,0.051792,-0.686399,0.25304,-0.565428,-0.360571,-0.177311,-0.069032,0.153527,-0.143273,0.051596,-0.657187,0.297326,-0.559132,-0.276181,-0.127673,-0.013753,0.199903,-0.350181,0.003468,-0.390486,-0.241302,-0.388786,-0.387793,-0.38679,-0.342476,-0.24146,220.985676,2.838492,219.31,225.32,219.474,219.9,220.15,221.33,224.116,0.531532,21
20210328_210000,3,3,8,73,5,0,0.2754,0.2771,1.0,0.0,0.0,0.0,0.0,0.0,,0.020031,0.031449,-0.384545,0.471661,-0.263615,-0.113072,0.03479,0.145898,0.301212,0.047643,0.025737,-0.359927,0.444673,-0.210364,-0.063535,0.058259,0.157161,0.289103,0.285241,0.002703,0.230827,0.381874,0.233268,0.240195,0.250444,0.328893,0.372061,217.155068,1.351861,215.29,220.31,215.522,216.16,217.11,217.9,219.254,0.531532,21
20210328_210000,3,3,8,73,5,1,-0.08999,-0.09036,-0.3087,0.0,0.01341,-0.06652,-0.01954,-0.03962,,0.020031,0.031449,-0.384545,0.471661,-0.263615,-0.113072,0.03479,0.145898,0.301212,0.047643,0.025737,-0.359927,0.444673,-0.210364,-0.063535,0.058259,0.157161,0.289103,0.285241,0.002703,0.230827,0.381874,0.233268,0.240195,0.250444,0.328893,0.372061,217.155068,1.351861,215.29,220.31,215.522,216.16,217.11,217.9,219.254,0.531532,21
20210328_210000,3,3,8,73,5,8,0.1078,0.1064,-0.1543,0.0,-0.06652,0.6014,0.04596,0.3354,,0.020031,0.031449,-0.384545,0.471661,-0.263615,-0.113072,0.03479,0.145898,0.301212,0.047643,0.025737,-0.359927,0.444673,-0.210364,-0.063535,0.058259,0.157161,0.289103,0.285241,0.002703,0.230827,0.381874,0.233268,0.240195,0.250444,0.328893,0.372061,217.155068,1.351861,215.29,220.31,215.522,216.16,217.11,217.9,219.254,0.531532,21
20210328_210000,3,3,8,73,5,9,-0.02181,-0.02097,-0.4791,0.0,-0.01954,0.04596,0.3697,0.03821,,0.020031,0.031449,-0.384545,0.471661,-0.263615,-0.113072,0.03479,0.145898,0.301212,0.047643,0.025737,-0.359927,0.444673,-0.210364,-0.063535,0.058259,0.157161,0.289103,0.285241,0.002703,0.230827,0.381874,0.233268,0.240195,0.250444,0.328893,0.372061,217.155068,1.351861,215.29,220.31,215.522,216.16,217.11,217.9,219.254,0.531532,21
20210328_210000,3,3,8,73,5,10,-0.09801,-0.09935,-0.1667,0.0,-0.03962,0.3354,0.03821,0.2253,,0.020031,0.031449,-0.384545,0.471661,-0.263615,-0.113072,0.03479,0.145898,0.301212,0.047643,0.025737,-0.359927,0.444673,-0.210364,-0.063535,0.058259,0.157161,0.289103,0.285241,0.002703,0.230827,0.381874,0.233268,0.240195,0.250444,0.328893,0.372061,217.155068,1.351861,215.29,220.31,215.522,216.16,217.11,217.9,219.254,0.531532,21
20210329_030000,523,73,11,71,6,0,-1.044,-1.071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.211729,1.262601,-4.027913,0.936401,-3.02341,-1.78984,-1.2102,-0.468372,0.364705,-0.767185,0.724408,-3.123052,1.078648,-2.169009,-1.274109,-0.704297,-0.215667,0.587935,-1.431404,0.023858,-1.772281,-1.210383,-1.712263,-1.525776,-1.407483,-1.301674,-1.241824,239.041831,39.722721,230.14,261.85,231.48,234.71,237.36,241.81,251.215,0.540541,3
20210329_030000,523,73,11,71,6,1,0.6438,0.6501,-0.2511,0.0,0.01169,-0.01265,-0.01868,-0.06337,-0.04632,-1.211729,1.262601,-4.027913,0.936401,-3.02341,-1.78984,-1.2102,-0.468372,0.364705,-0.767185,0.724408,-3.123052,1.078648,-2.169009,-1.274109,-0.704297,-0.215667,0.587935,-1.431404,0.023858,-1.772281,-1.210383,-1.712263,-1.525776,-1.407483,-1.301674,-1.241824,239.041831,39.722721,230.14,261.85,231.48,234.71,237.36,241.81,251.215,0.540541,3
20210329_030000,523,73,11,71,6,2,-0.642,-0.6552,0.2599,0.0,-0.01265,0.02627,-0.03994,-0.01218,-0.01765,-1.211729,1.262601,-4.027913,0.936401,-3.02341,-1.78984,-1.2102,-0.468372,0.364705,-0.767185,0.724408,-3.123052,1.078648,-2.169009,-1.274109,-0.704297,-0.215667,0.587935,-1.431404,0.023858,-1.772281,-1.210383,-1.712263,-1.525776,-1.407483,-1.301674,-1.241824,239.041831,39.722721,230.14,261.85,231.48,234.71,237.36,241.81,251.215,0.540541,3
20210329_030000,523,73,11,71,6,9,0.04912,0.0468,-0.08786,0.0,-0.06337,-0.01218,0.6781,1.202,0.9482,-1.211729,1.262601,-4.027913,0.936401,-3.02341,-1.78984,-1.2102,-0.468372,0.364705,-0.767185,0.724408,-3.123052,1.078648,-2.169009,-1.274109,-0.704297,-0.215667,0.587935,-1.431404,0.023858,-1.772281,-1.210383,-1.712263,-1.525776,-1.407483,-1.301674,-1.241824,239.041831,39.722721,230.14,261.85,231.48,234.71,237.36,241.81,251.215,0.540541,3
20210329_030000,523,73,11,71,6,10,-0.06876,-0.08333,0.4187,0.0,-0.04632,-0.01765,0.5664,0.9482,0.796,-1.211729,1.262601,-4.027913,0.936401,-3.02341,-1.78984,-1.2102,-0.468372,0.364705,-0.767185,0.724408,-3.123052,1.078648,-2.169009,-1.274109,-0.704297,-0.215667,0.587935,-1.431404,0.023858,-1.772281,-1.210383,-1.712263,-1.525776,-1.407483,-1.301674,-1.241824,239.041831,39.722721,230.14,261.85,231.48,234.71,237.36,241.81,251.215,0.540541,3
20210329_030000,523,73,11,71,6,8,-0.08655,-0.1022,0.4442,0.0,-0.01868,-0.03994,0.5519,0.6781,0.5664,-1.211729,1.262601,-4.027913,0.936401,-3.02341,-1.78984,-1.2102,-0.468372,0.364705,-0.767185,0.724408,-3.123052,1.078648,-2.169009,-1.274109,-0.704297,-0.215667,0.587935,-1.431404,0.023858,-1.772281,-1.210383,-1.712263,-1.525776,-1.407483,-1.301674,-1.241824,239.041831,39.722721,230.14,261.85,231.48,234.71,237.36,241.81,251.215,0.540541,3
20210329_030000,523,73,12,71,6,0,-0.9861,-1.009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.109135,1.028019,-3.507939,0.717073,-2.994255,-1.677134,-1.081847,-0.391218,0.507159,-0.634284,0.587421,-2.527637,0.639501,-1.99407,-1.113335,-0.676285,0.041909,0.480994,-1.351874,0.017891,-1.729185,-1.190318,-1.629935,-1.41876,-1.312726,-1.247698,-1.216623,246.02507,46.709274,236.61,268.1,237.87,241.445,244.11,248.235,260.02,0.540541,3
20210329_030000,523,73,12,71,6,1,0.665,0.6706,-0.2511,0.0,0.01169,-0.01265,-0.01868,-0.06337,-0.04632,-1.109135,1.028019,-3.507939,0.717073,-2.994255,-1.677134,-1.081847,-0.391218,0.507159,-0.634284,0.587421,-2.527637,0.639501,-1.99407,-1.113335,-0.676285,0.041909,0.480994,-1.351874,0.017891,-1.729185,-1.190318,-1.629935,-1.41876,-1.312726,-1.247698,-1.216623,246.02507,46.709274,236.61,268.1,237.87,241.445,244.11,248.235,260.02,0.540541,3
20210329_030000,523,73,12,71,6,2,-0.6306,-0.6417,0.2599,0.0,-0.01265,0.02627,-0.03994,-0.01218,-0.01765,-1.109135,1.028019,-3.507939,0.717073,-2.994255,-1.677134,-1.081847,-0.391218,0.507159,-0.634284,0.587421,-2.527637,0.639501,-1.99407,-1.113335,-0.676285,0.041909,0.480994,-1.351874,0.017891,-1.729185,-1.190318,-1.629935,-1.41876,-1.312726,-1.247698,-1.216623,246.02507,46.709274,236.61,268.1,237.87,241.445,244.11,248.235,260.02,0.540541,3
20210329_030000,523,73,12,71,6,9,0.07689,0.07311,-0.08786,0.0,-0.06337,-0.01218,0.6781,1.202,0.9482,-1.109135,1.028019,-3.507939,0.717073,-2.994255,-1.677134,-1.081847,-0.391218,0.507159,-0.634284,0.587421,-2.527637,0.639501,-1.99407,-1.113335,-0.676285,0.041909,0.480994,-1.351874,0.017891,-1.729185,-1.190318,-1.629935,-1.41876,-1.312726,-1.247698,-1.216623,246.02507,46.709274,236.61,268.1,237.87,241.445,244.11,248.235,260.02,0.540541,3
20210329_030000,523,73,12,71,6,8,-0.07236,-0.0856,0.4442,0.0,-0.01868,-0.03994,0.5519,0.6781,0.5664,-1.109135,1.028019,-3.507939,0.717073,-2.994255,-1.677134,-1.081847,-0.391218,0.507159,-0.634284,0.587421,-2.527637,0.639501,-1.99407,-1.113335,-0.676285,0.041909,0.480994,-1.351874,0.017891,-1.729185,-1.190318,-1.629935,-1.41876,-1.312726,-1.247698,-1.216623,246.02507,46.709274,236.61,268.1,237.87,241.445,244.11,248.235,260.02,0.540541,3
20210329_030000,523,73,12,71,6,10,-0.05712,-0.07059,0.4187,0.0,-0.04632,-0.01765,0.5664,0.9482,0.796,-1.109135,1.028019,-3.507939,0.717073,-2.994255,-1.677134,-1.081847,-0.391218,0.507159,-0.634284,0.587421,-2.527637,0.639501,-1.99407,-1.113335,-0.676285,0.041909,0.480994,-1.351874,0.017891,-1.729185,-1.190318,-1.629935,-1.41876,-1.312726,-1.247698,-1.216623,246.02507,46.709274,236.61,268.1,237.87,241.445,244.11,248.235,260.02,0.540541,3
20210329_030000,523,73,6,71,4,10,0.08836,0.09218,0.4187,0.0,0.5664,0.9482,0.796,,,0.154249,0.4463,-1.000824,2.077909,-0.714584,-0.327802,0.112348,0.497443,1.380394,0.148016,0.434046,-0.979682,2.088779,-0.758729,-0.313995,0.115952,0.475593,1.355205,1.619861,0.047278,1.292976,2.006229,1.345612,1.415473,1.597332,1.793597,1.979431,235.841549,29.193776,224.4,242.76,226.3,231.63,237.35,240.495,241.89,0.540541,3
